TITLE = "INITIAL"
VARIABLES = "x","y","z","U","V","W","dudx","dudy","dudz","dvdx","dvdy","dvdz","dwdx","dwdy","dwdz","isValid"
ZONE T="zeros" I=20, J=31, K=12, F=POINT
-3.500000 -19.500000 1.500000 -0.003034 0.001619 0.000233 0.339341 -10.134461 2.826213 -0.473853 2.650396 -1.827673 -0.628516 0.646643 -2.989736 -0.020966
-2.000000 -19.500000 1.500000 -0.003139 0.001617 0.000590 1.129084 -9.944169 2.734718 -0.903888 2.860583 -1.776306 -1.086601 1.017168 -3.989667 -0.054055
-0.500000 -19.500000 1.500000 -0.027442 0.013919 0.007868 14.163192 -68.096219 22.720821 -8.040451 16.640531 -11.830524 -3.717055 18.322240 -30.803724 0.005252
1.000000 -19.500000 1.500000 -0.001528 0.000765 -0.000053 0.263597 -6.574733 1.266940 -0.038048 2.274066 -1.178467 -0.595320 -0.810674 -2.537662 -0.007189
2.500000 -19.500000 1.500000 -0.001313 0.000598 -0.000947 -0.908839 -5.919004 1.099221 0.376773 2.112333 -0.754739 -3.039876 -3.063867 -1.203494 -0.004414
4.000000 -19.500000 1.500000 -0.004621 0.002930 -0.001545 -1.581379 -13.206929 3.089547 0.872709 5.834030 -2.004818 -3.360184 -4.853999 -4.252652 0.012524
5.500000 -19.500000 1.500000 -0.002480 0.001400 -0.001198 1.564847 -7.576851 1.415262 -1.172038 2.365412 -0.575569 -2.108049 -5.003786 -3.930260 -0.053555
7.000000 -19.500000 1.500000 -0.001571 0.000943 -0.001199 1.055117 -5.331391 0.794103 -0.931090 2.185286 -0.020168 0.416608 -4.890329 -3.240402 -0.006944
8.500000 -19.500000 1.500000 -0.001191 0.000606 -0.001368 0.371932 -4.388058 1.715625 -0.497207 1.952747 -0.221883 -0.212383 -5.360319 -2.324678 -0.008724
10.000000 -19.500000 1.500000 -0.015852 0.005728 -0.023348 -9.294262 -40.984833 9.721504 2.550661 10.828991 -3.199535 -14.762071 -61.328830 -1.534729 -0.002309
-18.500000 -18.000000 1.500000 -0.002536 0.000459 0.006950 -4.374703 -3.691941 3.108516 1.761625 1.106408 -0.322948 17.077118 7.017314 3.268295 0.011833
-17.000000 -18.000000 1.500000 -0.021703 0.004690 0.053639 -16.747896 -35.138385 15.074268 5.754666 10.859859 -2.934343 56.171247 86.246800 5.888036 0.018320
